,time,status,exception
eight_schools-eight_schools_noncentered,1.9572193594649434,success
earnings-earn_height,79.0459402622655,success
kidiq-kidscore_momhs,5.437511908821762,success
eight_schools-eight_schools_centered,12.077169003896415,success
dogs-dogs_log,86.56723695527762,success
kidiq-kidscore_momiq,12.691201637499034,success
sblri-blr,1.6283410303294659,mismatch
earnings-logearn_height,76.12210203427821,mismatch
earnings-logearn_interaction_z,40.833570109680295,mismatch
nes1992-nes,494.09099600464106,mismatch
earnings-log10earn_height,79.50497457757592,success
nes1980-nes,220.3661062475294,success
hudson_lynx_hare-lotka_volterra,182.49853127077222,success
mesquite-mesquite,15.42261647246778,success
kidiq_with_mom_work-kidscore_interaction_c,8.73402045108378,mismatch
diamonds-diamonds,2458.701055572368,mismatch
hmm_example-hmm_example,30.311808387748897,success
kidiq_with_mom_work-kidscore_mom_work,14.185568414628506,success
nes1996-nes,378.0467466618866,mismatch
one_comp_mm_elim_abs-one_comp_mm_elim_abs,921.2223079046234,success
nes1976-nes,411.0801474964246,success
nes2000-nes,163.44215299375355,success
kidiq_with_mom_work-kidscore_interaction_z,9.165189119055867,mismatch
kidiq_with_mom_work-kidscore_interaction_c2,10.70472844876349,success
kilpisjarvi_mod-kilpisjarvi,59.90520555805415,success
arK-arK,55.51893710717559,success
mesquite-logmesquite_logva,5.588104324415326,success
sblrc-blr,2.2148821298033,mismatch
mesquite-logmesquite_logvolume,1.1600222969427705,mismatch
nes1984-nes,432.36318215727806,success
kidiq-kidscore_interaction,105.93080083932728,success
earnings-logearn_logheight_male,852.7242162525654,success
arma-arma11,415.6032928964123,mismatch
mcycle_gp-accel_gp,1099.9575512502342,mismatch
gp_pois_regr-gp_regr,2.517434020526707,success
earnings-logearn_height_male,215.9670294523239,success
bball_drive_event_0-hmm_drive_0,238.7944768620655,success
nes1988-nes,333.61341555882245,success
bball_drive_event_1-hmm_drive_1,171.10611256677657,mismatch
garch-garch11,16.528815022669733,success
kidiq-kidscore_momhsiq,27.331140488386154,success
mesquite-logmesquite_logvas,14.415964812971652,success
gp_pois_regr-gp_pois_regr,47.32406088337302,mismatch
nes1972-nes,453.41004301514477,success
mesquite-logmesquite_logvash,11.965618779882789,success
mesquite-logmesquite,8.225271404720843,mismatch
dogs-dogs,115.64027653448284,success
low_dim_gauss_mix-low_dim_gauss_mix,57.39455273654312,mismatch
earnings-logearn_interaction,541.4777651904151,mismatch
